5401,0.020102356157231382,0.08598434773381496,4.78442820550616E-5,9.178831334626677E-4,6.476567149729789E-5,3.6467948104912865E-5,2.3952609475769596E-4,0.09729674839533321,4.663637991159112E-5,0.4549079916160897,0.2527905025995492,6.771209778395899E-4,6.666770780466441E-4,9.962405461168828E-5,2.7849915098186783E-4,1.220505285904877E-4,1.1135113623250181E-4,1.5869454744434335E-4,2.6509063181572723E-4,3.5899071871306205E-5,8.300738345421813E-5,2.0999293828678558E-4,2.81863405634123E-4,7.4744102060815616E-6,2.1067685514457736E-4,0.08330496090026163,7.131319758872588E-4,1.3743299154600488E-4,1.9176186441838532E-4,9.62008591916464E-6
4827,0.18129065843353503,0.06606856193093,6.172779875575078E-4,1.5981749604609472E-4,2.8124953637870823E-4,2.5662877790668517E-5,3.363805294485004E-5,1.1086296563775976E-4,6.24595346565583E-5,0.10834352719591332,0.5610680061508267,3.5358335919275907E-4,1.9962298035705315E-4,2.1628159541540356E-4,5.479443077143493E-4,3.614254983388522E-4,1.9501802032389838E-5,0.06064787977205286,2.5014452242021705E-4,3.8271013060273476E-4,3.653426734976555E-5,0.011440627569031424,1.448561271496733E-4,2.2018291256162284E-4,1.9965852996760925E-5,8.765193604103306E-5,0.0020380801554286906,0.004295174772434308,5.868576997450171E-4,8.925257691802241E-5
5337,0.09063986066653949,6.545260587752101E-6,1.8700401003430536E-4,5.425191879246979E-5,0.07093747936946955,3.939929978241945E-5,0.023271086188322593,2.7480435099338002E-5,-6.007323877908419E-6,2.5381530624035353E-6,2.1789151489109456E-5,1.688266426180694E-5,0.04000786248469582,1.8997470965389546E-5,7.001367534140312E-5,1.4618223667195533E-5,-4.046642553628105E-5,1.8610799815365695E-4,5.641694415653592E-5,3.5075468573917953E-5,0.013190040510361942,1.4899369258619184E-4,4.503013371405432E-4,9.663532978736944E-5,0.00282413067665209,0.7392618265977619,0.01824507728612959,2.9566830118131027E-4,1.5652090537753928E-5,-7.526145571967986E-5
4873,1.4854605834295403E-4,0.1845278263854147,5.444649163554626E-5,1.892366153766047E-5,0.09605066752571538,1.0741576385853769E-4,1.040113933101114E-4,5.25784229273124E-5,0.09747844090433364,7.891084388039972E-5,3.252024433998791E-4,5.973152356670309E-4,1.591558936436879E-4,2.690932126113313E-4,1.1909484002304401E-4,0.3175347813394182,6.138659914928261E-4,6.602665111784221E-4,6.431756158159823E-5,9.119124577157687E-6,0.29890762561620937,2.678324045572208E-4,8.348255164117025E-4,1.2008859349427834E-5,1.3395973915396104E-5,2.668112126919513E-4,3.2857617124692936E-4,1.5301582510242806E-4,1.443102415227215E-4,9.761857444350614E-5
5650,6.584860089143754E-5,3.6567212551272716E-5,0.001387458841818913,5.575530267349608E-5,1.1056395531885766E-4,1.6409371149038032E-5,1.684446742840681E-5,8.435821009665257E-5,5.838196190312934E-5,2.490491402145481E-4,2.372377884653142E-5,1.1116901448600629E-4,5.759910002148048E-5,0.08680898279512318,2.1421787304115574E-6,1.3736597687055913E-4,1.6425714750343258E-5,1.5316683656836026E-4,3.2683332226523824E-5,2.885330425525796E-5,6.506297611525347E-5,0.13072471825101842,0.05745454723261775,2.3582301635222073E-4,2.1849602448859165E-5,7.121013010443615E-5,0.4920874876634979,6.821801141058504E-4,0.22790679189581767,0.0012969800219973986
4742,6.25502118158368E-4,8.296788171986961E-5,2.011722650029447E-4,1.4230647748140877E-4,4.1707940945856603E-5,2.26934183434339E-6,6.569725725557274E-4,7.586695204288998E-5,1.2656059046798528E-4,1.47815185100041E-4,4.7219393257986176E-5,6.961266130707561E-5,6.063638352662268E-6,1.477419207432676E-4,1.156419839710809E-5,2.066897020995214E-4,0.3051067005387499,9.268689892451412E-5,5.717342835094467E-5,7.923660327337425E-5,0.6905150320176514,1.3037966726554712E-4,1.0234325858369916E-4,1.3418103671425597E-4,5.135972954515681E-4,1.0138224910402116E-4,3.270731692620909E-4,9.482550328148643E-5,1.0514841630915996E-4,4.82070776111864E-5
5417,0.25536161426344034,-1.557178819030766E-4,-2.777041461838917E-4,-3.600034702057452E-6,4.348586109255108E-4,-4.763372559768262E-6,1.5754158448628983E-4,-1.6835687673728852E-4,-3.5064634983326264E-5,6.508168427390822E-5,-2.0920400905288528E-4,-2.63074044779975E-4,-2.2859993422412098E-4,5.9204699974571074E-5,-6.261014837296958E-6,-2.1083780349881028E-4,8.359525233210053E-5,0.26978516210250886,-5.03383521805914E-4,-1.805470553010422E-4,3.985132765131528E-4,6.27804884663386E-5,1.659879115702741E-4,-4.8048259394292385E-6,4.841176333654364E-5,-2.5372576551817137E-4,-1.0908226111750159E-4,0.47590104062126504,9.62446758312153E-5,-5.309751779495995E-6
5564,0.43039870173919964,2.4820164416763967E-4,6.334147289178112E-5,1.7722071551407715E-4,2.5643382046794784E-4,7.191749746869596E-6,8.948883130136991E-5,6.828672018989263E-4,3.372699848744836E-4,1.3594292909321077E-4,1.616073579276251E-4,0.0941771146959057,3.110306212482861E-4,4.807438573184153E-4,7.069820291797655E-6,0.025730515747115334,0.006034508878213816,9.236581284409833E-5,3.1813358774176324E-5,3.298504874948491E-5,6.819598043207596E-4,1.6756518073814044E-4,0.06926911304047122,1.1254735774895231E-4,2.24230836771487E-5,0.09244663611961097,2.5356941097003143E-4,4.20825715824992E-5,5.063971117243992E-4,0.27704129103161107
5354,0.13656247214697256,3.51561242503633E-5,1.9769490158036006E-5,0.4306622174619486,1.3225949558995088E-4,9.914712993375952E-6,2.3318250658913177E-5,1.6364843711609876E-4,1.087425307917578E-4,0.147239114325399,4.741621605788304E-5,1.27074814188729E-4,7.302597714438227E-5,6.502273945201438E-4,7.390044388028589E-5,1.8078546987652718E-4,4.71511615464761E-5,2.6783338428222838E-5,1.8804516232212988E-4,5.491697373434713E-5,5.191948199618639E-5,1.7143985110847363E-5,0.16585838116103038,4.465237752218826E-5,1.7085343845722864E-4,1.4545617471374727E-4,8.124584264537939E-5,1.6249947626887935E-4,1.3970591247595935E-4,0.11690220222220161
4969,8.948800987752135E-5,0.22765113320986421,1.579131141794091E-4,3.1032198921684994E-4,2.167741099825404E-4,3.030221608641179E-5,4.2443519639703954E-5,1.0221495377895296E-4,1.3182601000233014E-4,4.933366245641933E-5,5.255419140113764E-5,4.972079133711436E-4,7.436380411751158E-5,4.611699927421389E-5,0.025878986794500014,7.125463853322866E-5,3.354892150920685E-5,9.105880907397398E-4,9.039343026242966E-5,0.24235159195259465,3.994503373765057E-5,2.601501375965609E-4,0.42879650582436496,3.77295742294074E-5,1.0955702028297295E-4,5.477679006246091E-5,3.3185027374030466E-5,7.603048869034365E-5,0.010530147217308165,0.06127361535496567
