4856,display,#setting#time#calling#display#image#android_market#null,0.14,#time#calling#display#image#null,0.2,#time#calling#display#image,0.25,#time#calling,0,#calling,0,,0
2919,email,#SIM_card#upgrade#email#wifi#network#null#keyboard,0.14,#email#network#keyboard,0.33,#email#keyboard,0.5,#email,1,#email,1,#email,1
2911,browser,#SIM_card#browser#null,0.33,#SIM_card#browser#null,0.33,#browser,1,#browser,1,#browser,1,#browser,1
2857,bluetooth,#bluetooth#upgrade#notification,0.33,#bluetooth#upgrade#notification,0.33,#bluetooth#upgrade#notification,0.33,#bluetooth#notification,0.5,#bluetooth#notification,0.5,#bluetooth,1
5487,calendar,#upgrade#calendar#keyboard,0.33,#upgrade#calendar,0.5,#upgrade#calendar,0.5,#calendar,1,#calendar,1,#calendar,1
4365,network,#message#setting#time#UI#bluetooth#calling#browser#google_map#widget#video,0,#message#setting#time#UI#bluetooth#browser#google_map,0,#message#browser#google_map,0,#google_map,0,,0,,0
4359,time,#SIM_card#time#alarm,0.33,#SIM_card#time,0.5,#SIM_card#time,0.5,#time,1,#time,1,#time,1
4561,ringtone#contact,#message#SIM_card#setting#UI#upgrade#notification#contact#audio#image#google_map#android_market,0.08,#SIM_card#setting#notification#contact#audio#google_map,0.14,#SIM_card#setting#google_map,0,#SIM_card#google_map,0,,0,,0
4511,calendar,#time#calendar,0.5,#time#calendar,0.5,#time#calendar,0.5,#time#calendar,0.5,#time#calendar,0.5,#time#calendar,0.5
5567,contact,#setting#contact#keyboard,0.33,#setting#contact#keyboard,0.33,#setting#keyboard,0,#setting#keyboard,0,#setting,0,#setting,0
2370,time,#SIM_card#upgrade#memory#calendar#null#multi_language,0,#SIM_card#upgrade#calendar#null#multi_language,0,#SIM_card#calendar#null,0,#SIM_card#calendar,0,#SIM_card,0,#SIM_card,0
5199,display,#system#memory#wifi#display#widget#alarm,0.17,#system#display#widget#alarm,0.25,#display#widget#alarm,0.33,#alarm,0,#alarm,0,#alarm,0
2993,message,#message#SIM_card#UI#message#contact,0.2,#message#SIM_card#UI#message,0.25,#SIM_card#UI#message,0.33,#SIM_card#UI,0,#UI,0,#UI,0
5050,camera,#SIM_card#image#null#video#null,0,#SIM_card#image#null#video#null,0,#image#null#video,0,#image#video,0,#video,0,#video,0
5447,audio,#app#display#browser#null#keyboard#alarm,0,#app#display#null#keyboard#alarm,0,#null#keyboard,0,#keyboard,0,#keyboard,0,#keyboard,0
4996,browser,#setting#app#browser#android_market,0.25,#app#browser#android_market,0.33,#app#browser#android_market,0.33,#app#android_market,0,#app#android_market,0,#app,0
4908,ringtone,#time#UI#memory#network#google_map,0,#UI#memory#network#google_map,0,#UI#memory#network#google_map,0,#UI#memory#google_map,0,#memory,0,,0
3382,setting,#setting#time#image#calendar,0.25,#setting#time#image#calendar,0.25,#setting#time#image#calendar,0.25,#setting,1,#setting,1,#setting,1
4482,keyboard,#UI#browser#keyboard,0.33,#UI#browser#keyboard,0.33,#browser#keyboard,0.5,#keyboard,1,#keyboard,1,#keyboard,1
5477,browser,#SIM_card#browser,0.5,#SIM_card#browser,0.5,#SIM_card#browser,0.5,#SIM_card#browser,0.5,#browser,1,#browser,1
4194,email,#SIM_card#email#google_account#calendar,0.25,#SIM_card#email#calendar,0.33,#SIM_card#email#calendar,0.33,#SIM_card,0,#SIM_card,0,#SIM_card,0
3688,wifi,#message#time#wifi#browser#android_market,0.2,#time#wifi#browser,0.33,#time#wifi#browser,0.33,#wifi,1,#wifi,1,#wifi,1
3033,system,#SIM_card#notification#audio#app,0,#notification#app,0,#app,0,#app,0,#app,0,#app,0
4279,display#UI,#time#memory#display#null,0.2,#time#memory#display#null,0.2,#time#memory#display#null,0.2,#memory#display,0.33,#memory,0,,0
2600,message,#SIM_card#setting#app#upgrade#message,0.2,#SIM_card#setting#app#upgrade#message,0.2,#SIM_card#setting#message,0.33,#setting,0,#setting,0,#setting,0
3717,GPS,#message#app#notification#message#google_map#alarm,0,#app#notification#message#google_map#alarm,0,#app#notification#google_map#alarm,0,#alarm,0,#alarm,0,#alarm,0
5638,android_market,#wifi#image#android_market#null,0.25,#wifi#image#android_market#null,0.25,#wifi#image#android_market,0.33,#image,0,#image,0,#image,0
2932,wifi,#SIM_card#message#wifi#null#multi_language,0.2,#SIM_card#wifi#null#multi_language,0.25,#SIM_card#null#multi_language,0,#SIM_card#multi_language,0,#SIM_card,0,#SIM_card,0
3879,contact,#google_account#contact#keyboard,0.33,#google_account#contact#keyboard,0.33,#google_account#contact#keyboard,0.33,#google_account#contact,0.5,#google_account,0,#google_account,0
5186,app,#setting#time#email#google_account#network#contact#app#calendar,0.12,#setting#google_account#network#contact#calendar,0,#setting#google_account#network#contact,0,#google_account,0,#google_account,0,#google_account,0
5041,email,#message#setting#email#image,0.25,#message#setting#email,0.33,#message#email,0.5,#message#email,0.5,#email,1,#email,1
4019,message,#message#SIM_card#time#UI#message#alarm,0.17,#message#SIM_card#time#message,0.25,#SIM_card#time#message,0.33,#SIM_card#message,0.5,#message,1,#message,1
2882,input,#setting#UI#app#input#image,0.2,#setting#UI#app#input,0.25,#setting#UI#app#input,0.25,#setting,0,#setting,0,#setting,0
4595,calling,#SIM_card#time#upgrade#email#calling#contact#null,0.14,#upgrade#email#calling#contact#null,0.2,#upgrade#email#contact#null,0,#upgrade#null,0,#upgrade,0,,0
3660,contact,#email#google_account#message#network#contact#google_map#widget#null,0.12,#email#google_account#message#network#contact#google_map#widget,0.14,#google_account#message,0,#google_account#message,0,#google_account,0,#google_account,0
4313,time,#time#memory#browser#calendar#widget#alarm,0.17,#time#calendar#widget#alarm,0.25,#time#widget#alarm,0.33,#widget#alarm,0,#alarm,0,#alarm,0
4479,calendar,#setting#calendar#keyboard,0.33,#setting#calendar#keyboard,0.33,#setting#calendar#keyboard,0.33,#calendar#keyboard,0.5,#calendar#keyboard,0.5,#keyboard,0
3204,display,#memory#image#display#google_map#app#multi_language,0.17,#image#display#google_map#app#multi_language,0.2,#image#display#app#multi_language,0.25,#image#app,0,,0,,0
4483,input,#time#input#app,0.33,#input#app,0.5,#input#app,0.5,#app,0,#app,0,#app,0
3681,contact#display#car,#UI#bluetooth#calling,0,#UI#bluetooth#calling,0,#bluetooth#calling,0,#bluetooth#calling,0,#bluetooth#calling,0,#bluetooth#calling,0
5039,email,#message#setting#email#image,0.25,#message#setting#email#image,0.25,#message#email,0.5,#message#email,0.5,#email,1,#email,1
2859,time,#message#SIM_card#time#UI#message#wifi#widget,0.14,#message#SIM_card#time#message#wifi#widget,0.17,#SIM_card#time#message,0.33,#time,1,#time,1,#time,1
3685,UI,#SIM_card#time#UI#display#alarm,0.2,#SIM_card#time#UI#display#alarm,0.2,#time#UI#display#alarm,0.25,#alarm,0,#alarm,0,#alarm,0
3572,network,#SIM_card#setting#time#app#upgrade#memory#wifi#android_market,0,#SIM_card#app#upgrade#wifi,0,#app#upgrade#wifi,0,#app#wifi,0,#app#wifi,0,,0
3822,time,#setting#time#system#input#display#null,0.17,#setting#time#display#null,0.25,#time#display#null,0.33,#time,1,#time,1,#time,1
5421,keyboard,#upgrade#keyboard,0.5,#upgrade#keyboard,0.5,#keyboard,1,#keyboard,1,#keyboard,1,#keyboard,1
5021,email,#upgrade#email#message,0.33,#upgrade#email#message,0.33,#email,1,#email,1,#email,1,#email,1
5366,keyboard,#message#time#UI#upgrade#input#display#browser#image#widget#keyboard#null,0.09,#message#time#UI#upgrade#input#browser#image#keyboard,0.12,#UI#image,0,#image,0,,0,,0
3725,wifi,#email#notification#wifi#null#alarm,0.2,#email#notification#wifi#alarm,0.25,#notification#wifi#alarm,0.33,#alarm,0,#alarm,0,#alarm,0
4452,android_market,#time#UI#image#android_market,0.25,#UI#image#android_market,0.33,#UI#image#android_market,0.33,#image#android_market,0.5,#image#android_market,0.5,#image,0
4459,youtube,#message#audio#display#browser#widget#video,0,#message#display#browser#video,0,#display#browser#video,0,#video,0,#video,0,#video,0
4103,network,#SIM_card#app#app,0,#SIM_card#app#app,0,#SIM_card,0,#SIM_card,0,#SIM_card,0,#SIM_card,0
3952,bluetooth,#bluetooth#calendar#keyboard,0.33,#bluetooth#calendar#keyboard,0.33,#bluetooth,1,#bluetooth,1,#bluetooth,1,#bluetooth,1
5101,notification,#upgrade#contact#image#calendar,0,#upgrade#contact#image#calendar,0,#upgrade#image#calendar,0,#image#calendar,0,#image#calendar,0,#image,0
4123,GPS,#wifi#image#google_map,0,#wifi#image#google_map,0,#wifi#image#google_map,0,#image,0,#image,0,#image,0
3454,alarm,#notification#audio#alarm,0.33,#notification#alarm,0.5,#notification#alarm,0.5,#alarm,1,#alarm,1,#alarm,1
3567,input,#SIM_card#google_account#memory#display#app,0,#google_account#memory#display#app,0,#google_account#display#app,0,#google_account#app,0,#google_account#app,0,,0
4087,display,#time#calling#wifi#image#alarm,0,#image#alarm,0,#image#alarm,0,#image,0,#image,0,#image,0
2845,signal,#wifi#null#keyboard,0,#wifi#keyboard,0,#wifi#keyboard,0,#keyboard,0,#keyboard,0,#keyboard,0
3458,browser,#calling#browser#app,0.33,#calling#browser#app,0.33,#calling#browser#app,0.33,#browser#app,0.5,#browser,1,#browser,1
3641,wifi,#SIM_card#setting#wifi#image#null,0.2,#SIM_card#wifi#image,0.33,#SIM_card#wifi#image,0.33,#wifi#image,0.5,#wifi#image,0.5,#image,0
4243,memory,#SIM_card#memory,0.5,#SIM_card#memory,0.5,#SIM_card#memory,0.5,#memory,1,#memory,1,#memory,1
3412,android_market,#SIM_card#image#android_market#widget,0.25,#SIM_card#image#android_market#widget,0.25,#SIM_card#image#android_market#widget,0.25,#SIM_card#android_market#widget,0.33,#SIM_card,0,,0
5369,email,#system#email#google_account#calling#image,0.2,#system#email#google_account#image,0.25,#system#email#image,0.33,#email,1,#email,1,#email,1
4989,network,#wifi#alarm,0,#wifi#alarm,0,#wifi#alarm,0,#wifi#alarm,0,#wifi#alarm,0,#wifi#alarm,0
4509,voicemail,#notification,0,#notification,0,#notification,0,#notification,0,#notification,0,#notification,0
3255,setting,#SIM_card#null#alarm,0,#SIM_card#null#alarm,0,#null#alarm,0,#null#alarm,0,#null,0,#null,0
3601,keyboard,#bluetooth#message#input#browser#app#keyboard,0.17,#browser#app#keyboard,0.33,#browser#app#keyboard,0.33,#app#keyboard,0.5,#keyboard,1,#keyboard,1
4329,youtube,#message#UI#memory#wifi#browser#video,0,#message#memory#wifi#browser#video,0,#memory#wifi#video,0,#video,0,#video,0,#video,0
5530,android_market,#setting#UI#app#upgrade#memory#contact#image#display#image#android_market#multi_language,0.09,#app#upgrade#memory#image#display#android_market,0.17,#memory#display#android_market,0.33,#android_market,1,,0,,0
3464,wifi,#time#email#google_account#memory#wifi#android_market,0.17,#email#memory#wifi,0.33,#memory#wifi,0.5,#memory,0,#memory,0,#memory,0
4558,calling,#setting#notification#calling#audio,0.25,#setting#notification#calling#audio,0.25,#audio,0,#audio,0,#audio,0,#audio,0
5716,app,#setting#time#UI#app#calling#android_market,0.17,#setting#UI#app#calling,0.25,#UI#app#calling,0.33,#UI#app,0.5,#UI#app,0.5,,0
4553,audio,#UI#notification#null#alarm,0,#UI#notification#null#alarm,0,#UI#notification,0,#notification,0,#notification,0,#notification,0
3672,calendar,#app#calendar#android_market,0.33,#calendar,1,#calendar,1,#calendar,1,#calendar,1,#calendar,1
4110,message,#message#image#alarm,0.33,#message#image#alarm,0.33,#message#image,0.5,#message#image,0.5,#message#image,0.5,#image,0
1830,message,#system#app#network#browser#google_map,0,#system#network#browser,0,#system#network,0,#network,0,#network,0,#network,0
3043,contact,#SIM_card#system#contact#image#multi_language,0.2,#SIM_card#system#contact#image#multi_language,0.2,#SIM_card#system#image#multi_language,0,#system#image#multi_language,0,,0,,0
5608,email,#email,1,#email,1,#email,1,#email,1,#email,1,#email,1
4302,upgrade,#app#upgrade#image#null#multi_language,0.2,#app#null,0,#app#null,0,#null,0,#null,0,#null,0
5227,notification,#upgrade#email#notification#calling#message,0.2,#email#notification#calling,0.33,#email#notification#calling,0.33,#notification,1,#notification,1,#notification,1
4960,display,#contact#display#browser#google_map#video,0.2,#display#browser#google_map#video,0.25,#google_map#video,0,#google_map#video,0,#google_map#video,0,#video,0
5612,browser,#wifi#browser#null,0.33,#wifi#browser,0.5,#browser,1,#browser,1,#browser,1,#browser,1
4808,network,#SIM_card#upgrade#wifi#image#android_market#null#multi_language,0,#upgrade#wifi#image#null,0,#wifi#null,0,#wifi#null,0,#wifi,0,#wifi,0
3864,android_market,#SIM_card#memory#app#android_market,0.25,#SIM_card#memory#app#android_market,0.25,#SIM_card#memory#app#android_market,0.25,#SIM_card#android_market,0.5,#android_market,1,#android_market,1
4179,keyboard,#setting#image#keyboard#null,0.25,#setting#image#keyboard#null,0.25,#setting#image#keyboard#null,0.25,#setting#image#keyboard,0.33,#setting,0,,0
1787,camera,#image#null#keyboard,0,#image#null#keyboard,0,#image#keyboard,0,#image,0,#image,0,#image,0
4510,system,#SIM_card#time#UI#system#upgrade#notification#image#null#widget,0.11,#SIM_card#time#system#upgrade#image#null,0.17,#SIM_card#system#upgrade#image#null,0.2,#SIM_card#system,0.5,,0,,0
3630,dialing#display,#setting#email#calling#display#keyboard#null#alarm,0.12,#setting#email#calling#display#keyboard#null#alarm,0.12,#setting#email#display#alarm,0.2,#setting#display,0.33,,0,,0
2475,USB,#SIM_card#memory#network#input,0,#memory#network,0,#memory#network,0,#memory,0,#memory,0,#memory,0
4278,browser,#browser,1,#browser,1,#browser,1,#browser,1,#browser,1,#browser,1
4143,touchscreen,#system#image#keyboard#multi_language,0,#keyboard,0,#keyboard,0,#keyboard,0,#keyboard,0,#keyboard,0
4794,calling,#setting#google_account#calling#display#keyboard,0.2,#setting#calling#display#keyboard,0.25,#setting#calling#display#keyboard,0.25,#setting#calling,0.5,#setting,0,,0
3697,message,#message#image#keyboard,0.33,#message#keyboard,0.5,#message#keyboard,0.5,#message#keyboard,0.5,#keyboard,0,#keyboard,0
4317,camera,#app#upgrade#image#image,0,#app#upgrade#image,0,#app#upgrade#image,0,#upgrade#image,0,#upgrade,0,#upgrade,0
4444,wifi,#SIM_card#time#upgrade#wifi#null,0.2,#SIM_card#upgrade#wifi,0.33,#SIM_card#upgrade#wifi,0.33,#SIM_card#upgrade,0,#upgrade,0,#upgrade,0
4344,network,#setting#upgrade#wifi#null,0,#setting#upgrade#wifi#null,0,#setting#wifi#null,0,#setting#null,0,#setting,0,#setting,0
3453,CPU,#message#time#system#google_account#browser#google_map#android_market#null,0,#message#time#system#google_map#android_market,0,#time#system#android_market,0,#time,0,#time,0,#time,0
5467,time,#time,1,#time,1,#time,1,#time,1,#time,1,#time,1
2933,audio,#setting#upgrade#email#audio#video,0.2,#setting#email#audio,0.33,#setting#email#audio,0.33,#setting#audio,0.5,#audio,1,#audio,1
4453,lock,#SIM_card#upgrade#google_account#message#display#app#null#multi_language,0,#SIM_card#google_account#message#display#app#multi_language,0,#SIM_card#google_account#display#app,0,#app,0,#app,0,#app,0
4314,SD_card,#message#time#memory#audio#google_map#null,0,#message#time#audio#google_map,0,#time#audio#google_map,0,#audio#google_map,0,#audio#google_map,0,,0
4412,browser,#UI#app#upgrade#browser#null#null,0.17,#UI#browser#null#null,0.25,#UI#browser#null,0.33,#browser#null,0.5,#browser#null,0.5,#null,0
5534,contact,#setting#google_account#message#contact#calendar#keyboard,0.17,#setting#google_account#contact#calendar#keyboard,0.2,#setting#google_account#contact#calendar#keyboard,0.2,#setting#calendar,0,#calendar,0,,0
5420,keyboard,#upgrade#keyboard,0.5,#upgrade#keyboard,0.5,#keyboard,1,#keyboard,1,#keyboard,1,#keyboard,1
3525,contact,#message#wifi#contact#image#browser,0.2,#wifi#contact#image#browser,0.25,#wifi#contact#image,0.33,#contact,1,#contact,1,#contact,1
3019,audio,#SIM_card#time#app#email#audio#image#browser#widget,0.12,#SIM_card#time#email#audio#image#browser,0.17,#time#audio#browser,0.33,#time#audio,0.5,#audio,1,,0
3796,display,#SIM_card#calling#message#contact#widget#video,0,#SIM_card#calling#message#widget,0,#SIM_card#calling#widget,0,#SIM_card#calling,0,#calling,0,#calling,0
3486,alarm,#wifi#alarm,0.5,#wifi#alarm,0.5,#alarm,1,#alarm,1,#alarm,1,#alarm,1
4517,GPS,#google_map#image#keyboard,0,#google_map#image#keyboard,0,#google_map#image,0,#image,0,#image,0,#image,0
2586,network,#UI#wifi#alarm,0,#UI#wifi#alarm,0,#wifi#alarm,0,#wifi#alarm,0,#wifi#alarm,0,#alarm,0
4147,contact,#memory#calling#contact#image#display#google_map#null#keyboard,0.12,#calling#contact#display#google_map#null,0.2,#contact#display#null,0.33,#display,0,#display,0,#display,0
3490,app,#SIM_card#wifi#network#null,0,#SIM_card#network#null,0,#SIM_card#network#null,0,#SIM_card#network,0,#SIM_card,0,#SIM_card,0
4878,ringtone,#SIM_card#memory#calling#message#google_map,0,#memory#calling#google_map,0,#memory#calling#google_map,0,#memory#google_map,0,#memory#google_map,0,,0
3299,audio#app,#time#audio#alarm,0.25,#time#audio#alarm,0.25,#time#audio#alarm,0.25,#audio,0.5,#audio,0.5,#audio,0.5
4466,alarm,#memory#calendar#widget#alarm,0.25,#memory#calendar#widget#alarm,0.25,#memory#alarm,0.5,#memory#alarm,0.5,#alarm,1,#alarm,1
5147,ringtone#contact,#setting#contact#display#keyboard,0.2,#setting#contact#display#keyboard,0.2,#setting#contact#display,0.25,#setting,0,#setting,0,#setting,0
4925,bluetooth,#bluetooth#calling,0.5,#bluetooth#calling,0.5,#bluetooth#calling,0.5,#bluetooth#calling,0.5,#calling,0,#calling,0
