3509,2.576238705860002E-4,0.09413837247869142,0.07249804425590295,2.344836250879997E-4,5.496268721013547E-4,2.8240934002374717E-5,7.055851145621799E-5,0.002363211485540226,0.06278124249999373,0.03256174978798254,0.010290923311553622,2.3874756722441786E-4,1.562713759275751E-4,8.36798110207273E-5,0.35162434958109207,0.06532350190215781,6.608801738350214E-5,1.0760904462757889E-4,7.456179642242454E-5,9.796756189187944E-5,0.1071415951996955,0.058665605377697994,6.404400763157838E-5,8.944954124622934E-4,3.564375863056354E-5,1.2237436494993257E-4,2.218237572903595E-4,0.13844608021244328,5.014298977123201E-5,8.025946851949374E-5,1.7101961810146306E-4,4.585215696496626E-5,4.063241001114175E-5,1.3803300470309547E-4,3.3554397048047484E-4
3419,1.9889652133426794E-4,0.41524848498994116,0.004554105829100395,2.0642494055150184E-4,1.9121828845476482E-4,0.48945583159590883,2.7658677334962212E-5,1.226671204249036E-5,8.992222214924246E-6,1.545737355655685E-4,4.838341285854524E-4,3.2707903156828106E-4,8.762116833090886E-5,8.496672128868052E-4,3.029981679425221E-4,5.432270219354503E-4,1.4618497745292794E-5,4.004507757770832E-5,5.4177419956257574E-5,1.0146184390738724E-5,1.2448640116464085E-4,0.08485404936528398,4.1155426073798965E-5,1.6457738946135534E-4,8.023605609006786E-5,9.781594482887123E-4,1.0171416220567964E-4,2.2506085803784243E-4,9.680102605989732E-5,1.0002868123069215E-5,2.229171386839234E-4,2.699086643298411E-5,9.828017820571873E-6,1.5759454592616608E-5,2.7639409831258725E-4
5327,1.582334018975086E-5,-0.09684248756928888,-0.005205656286109578,-0.0027155500590694726,-0.003558528729383768,7.766015118303085E-8,1.9916646825205098E-4,0.15270685285871702,2.0576709746563955,-0.4346351063654628,0.01485179798833326,-5.313182617665932E-4,-2.680659053174647E-5,-3.977928245728078E-4,-8.616715036727587E-6,-1.4543240248880108E-4,2.534894037212434E-4,0.13352930383088418,6.195950994777932E-5,-0.0024300294514187286,-0.7728778041996492,-0.020779990155242484,-0.0037281113991323492,1.4678079682970752E-4,-0.005382888992615916,4.726989028608963E-5,-1.569490906338211E-5,-1.4724692473891766E-5,-0.006840371883453183,-1.2815430264486634E-4,-4.4381287542519384E-5,2.3417565756697606E-4,-0.0029855067243291693,-2.5059782244884927E-5,-3.9765847775304183E-4
5548,2.8820510679677426E-4,0.06729598193675541,1.3347646161965246E-4,0.09133031467135673,7.667465034005686E-5,1.719988529981341E-5,2.6893601533217414E-5,2.280221249659196E-4,2.00142036326607E-5,1.5935568090909784E-4,1.961479334721219E-5,2.095592865213856E-4,3.549920902880108E-5,3.266186686210677E-5,0.6413638828915393,0.048545352938863306,0.03580523823509646,5.462249866880325E-4,2.1506504476897904E-4,9.339234843968126E-6,4.983665888685821E-4,1.9228120765511425E-5,1.4349710198103722E-4,4.342822885006381E-5,5.846139768614377E-5,3.8489744292671466E-4,4.252973892621637E-5,2.231255674517156E-4,1.9160131049232904E-5,1.3166546178950116E-4,9.177179051472986E-5,4.8279755972712915E-4,5.206678289221453E-5,2.609748291462455E-5,0.11142432979288759
5724,1.224165004642547E-4,4.5027514612302764E-5,0.05171428849231644,5.582487593674779E-4,0.0571753563433109,2.959072282352216E-5,2.624076265298063E-5,7.154895201823509E-5,6.887953810059748E-5,1.1325694971086624E-4,1.0135496727322619E-4,1.1007417753333188E-4,3.769568937684518E-5,8.547690979788974E-5,3.7111576019457295E-5,2.9477506535769925E-5,5.373638233952277E-5,2.9744281070248647E-5,0.19369816826209116,0.0010094815214990382,1.5493250987281162E-5,9.855721022343945E-6,1.2844150463198198E-4,6.0349986289351827E-5,1.768640617408492E-5,1.9890089087689168E-5,1.8451155024120963E-4,3.741972344765786E-5,0.6407993631278289,1.2445466222554087E-4,0.05329806848433692,3.9061522840382775E-5,1.9936054913857136E-5,6.397750501870126E-5,6.431460204011757E-5
5159,3.7760143896687105E-5,2.238677841093794E-4,0.1446803650979437,0.11020841325042896,2.3149320155647823E-4,2.3570717300730083E-4,2.1893149970260242E-5,0.0018756391869816649,2.329161196252923E-5,7.219340440468528E-5,1.1690085310137174E-4,0.00110008378627804,1.1593541875758385E-4,1.1834990004885005E-4,2.4585603974261262E-5,5.348657650519778E-5,4.721384699258153E-5,3.156029647191083E-5,6.034012320427058E-4,0.005029169415167683,1.5928980666723557E-4,8.212507025900004E-5,3.690357919430929E-5,4.697474041991436E-5,8.988292704033728E-5,3.467677694198364E-5,9.453362866487435E-5,1.2457690225578055E-4,4.056638656503509E-5,6.0420943992861684E-5,4.995079758576839E-5,0.7341167480234355,1.0537338348455979E-4,5.231007927645342E-5,5.435602061453345E-5
3761,3.272806260914991E-5,0.08844934091362601,-3.2459085015276793E-4,-6.741740910571727E-5,0.024912677119657747,1.5029346733731377E-5,3.845328687916703E-5,4.471359122022895E-4,1.014377548247836E-4,0.004795756819063132,9.519326167055794E-5,1.4525090398404871E-5,3.414733366381033E-4,-3.8816612378902296E-5,-2.153541679105915E-5,3.0964664555863325E-4,1.4815996415198037E-4,-0.0031089900423286725,0.6076635077722423,2.819861761204793E-5,-9.417191340610659E-4,-2.2932914187336187E-4,0.159974194737075,-1.593354664186128E-4,1.6832482755968736E-5,0.11693968389949133,-1.8822836463691623E-6,4.702795539315177E-4,9.087144259122743E-5,-5.39572599337234E-6,9.207498556818066E-6,3.0159531084552064E-4,-7.459041133417918E-5,-9.82925268919367E-5,-1.2403380813962516E-4
3439,5.94373506555925E-6,2.416091534145025E-4,5.397873402651472E-4,0.04485676677906974,4.890377818207529E-5,4.249064606848712E-5,1.0013688847924931E-4,0.08050068767181644,3.2093344774240703E-4,1.1489699125176537E-4,6.55844696952272E-4,2.4561587705903285E-4,5.715443875578777E-5,9.361694123766731E-4,5.094480208727611E-5,1.2335912975875395E-4,2.6139871161603743E-5,4.123509976895851E-5,0.7572837382273009,6.410862754908362E-5,1.6796785179472697E-4,3.592552015860027E-5,4.787699621039385E-5,1.7750415148232E-4,9.665940344506515E-5,0.11186845852228237,1.5064230137707763E-4,6.766915610893457E-4,1.0295852773118025E-4,1.3936890633593868E-5,7.719723106029407E-6,3.5520892783781E-5,3.5026567728351404E-5,1.3824107917440431E-5,3.1282036813386796E-4
4357,2.8224084281382803E-5,1.9885308692207758E-4,6.983318073337025E-5,0.8855232493693324,1.7237142764756645E-5,2.933427558167409E-5,3.187292604294367E-5,6.402257027145696E-5,9.387247577792445E-5,5.626286674269418E-5,0.0016095681246711556,9.188513145167442E-5,6.967247203985528E-5,2.5870482204320684E-5,3.195414894022055E-5,5.850655304291159E-5,2.6225962784926525E-5,2.8897413315080797E-5,4.74421189619312E-4,2.8300257768661024E-5,6.315117826073154E-5,1.759661612975713E-5,3.4621208839756895E-5,2.4213171879035002E-5,7.981063478624348E-5,3.289185067826368E-5,0.11040949414655363,1.4104267425003734E-4,1.2810072301629508E-5,1.0149526711515719E-4,1.97083045350849E-5,4.233879556812831E-5,1.8664462001152524E-5,3.874061519794937E-5,4.0535728761480417E-4
3361,1.9191797922871214E-4,0.16354052037261013,2.274745523436297E-4,0.018723280511198474,3.3258301183898573E-5,9.51540495559706E-5,1.0197610880996904E-4,6.83006791207222E-4,0.1303494984596719,1.9996927157409136E-5,2.2529016699318656E-5,1.3932407815438351E-4,5.4015935885791794E-5,0.018175141069682682,1.1478550703687431E-5,0.4516562618695039,1.838949710063795E-4,9.582521681516276E-5,1.3598596140364335E-5,1.188033193823402E-5,1.8589144225663474E-5,1.1242024883462785E-5,0.05927562100593305,5.594521501203419E-5,0.10498115978895074,7.346486053137657E-5,1.9581034396845613E-5,2.974052239714282E-5,0.0016603107324822785,2.1750292323903348E-5,3.774271540868564E-5,0.048591748468693984,2.1556737673812722E-4,1.6994799556947237E-4,5.075551329558855E-4
